[Pbeg]tan[Plbb]1[Prbb][Pbeg]geq[Pspa][var2][Pmin][Pbeg]log[Psub][Plbb]0[Prbb][Plbb]1[Prbb][Pexp][Plbb][var1][Prbb],[Pbeg]tan[Plbb]1[Prbb][Pbeg]geq[Pspa][var2][Pmin][Plsb][Pbeg]log[Psub][Plbb]0[Prbb][var1]
[Pbeg]tan[Plbb]1[Prbb][Peql]2[Pmin][Plsb][Pbeg]log[Psub][Plbb][var1][Prbb]rR[Prsb],[Pbeg]tan[Plbb]1[Prbb][Peql]2[Pmin][Plsb][Pbeg]log[Psub][Plbb][var1][Prbb]rR[Prsb]
[var1][Pplu][var2][Pbeg]leq[Pspa][var1][Plsb][Pbeg]tan[Plbb]1[Pmin][var2][Prbb][Prsb],[var1][Pplu][var2][Pbeg]leq[Pspa][var1][Plsb][Pbeg]tan[Plbb]1[Pmin][var2][Prbb][Prsb]
[var1][Pplu][var2][Pbeg]leq[Pspa]19119,[var1][Pplu][var2][Pbeg]leq[Pspa]19119
[Pbeg]log[Psub][Plbb]0[Prbb][var1][Pbgr]15558,[Pbeg]log[Psub][Plbb]0[Prbb][var1][Pbgr]15558
[Pbeg]log[Psub][Plbb]0[Prbb][var1][Ples][Pbeg]sqrt[Plbb][var1][Prbb],[Pbeg]log[Psub][Plbb]0[Prbb][var1][Ples][Pbeg]sqrt[Plbb][var1][Prbb]
[Plbb]1[Prbb][Pexp][Plbb][var2][Prbb][Pmin][var1][Pbeg]geq[Pspa]10307,[Plbb]1[Prbb][Pexp][Plbb][var2][Prbb][Pmin][var1][Pbeg]geq[Pspa]10307
[Plbb]1[Prbb][Pexp][Plbb][var2][Prbb][Pmin][var1][Pbeg]leq[Pspa][Pbeg]sin[Plbb][var1][Prbb],[Plbb]1[Prbb][Pexp][Plbb][var2][Prbb][Pmin][var1][Pbeg]leq[Pspa][Pbeg]sin[Plbb][var1][Prbb]
6[Pmin][Plsb]st[Prsb][Pbeg]leq[Pspa]5[Pbeg]frac[Plbb]2[Prbb][Plbb][Plsb]8[var1][Prsb][Pmin][var2][Prbb],6[Pmin][Plsb]st[Prsb][Pbeg]leq[Pspa]5[Pbeg]frac[Plbb]2[Prbb][Plbb][Plsb]8[var1][Prsb][Pmin][var2][Prbb]
6[Pmin][Plsb]st[Prsb][Pbgr][Plbb]0[Prbb][Pexp][Plbb][var1][Prbb],6[Pmin][Plsb]st[Prsb][Pbgr][Plbb]0[Prbb][Pexp][Plbb][var1][Prbb]
[Plbb][Pbeg]cos[Plbb][var2][Prbb][Prbb][Pexp][Plbb][var1][Prbb][Peql]15465,[Plbb][Pbeg]cos[Plbb][var2][Prbb][Prbb][Pexp][Plbb][var1][Prbb][Peql]15465
11039[Pbeg]leq[Pspa][Plbb][Pbeg]cos[Plbb][var2][Prbb][Prbb][Pexp][Plbb][var1][Prbb],11039[Pbeg]leq[Pspa][Plbb][Pbeg]cos[Plbb][var2][Prbb][Prbb][Pexp][Plbb][var1][Prbb]
[Plbb]3[Prbb][Pexp][Plbb][Plbb]6[Prbb][Pexp][Plbb]0[Prbb][Prbb][Pbeg]geq[Pspa][var1][Pplu][Plsb]8[var2][Prsb],[Plbb]3[Prbb][Pexp][Plbb]6[Prbb][Pbeg]geq[Pspa][var1][Pplu][Plsb]8[var2][Prsb]
[Plbb]3[Prbb][Pexp][Plbb][Plbb]6[Prbb][Pexp][Plbb]0[Prbb][Prbb][Pbgr]42,[Plbb]3[Prbb][Pexp][Plbb]6[Prbb][Pplu][Pbeg]frac[Plbb]0[Prbb][Plbb][var1][Prbb][Pbgr]42
[Pbeg]tan[Plbb][Pbeg]tan[Plbb]1[Prbb][Prbb][Pbgr][Plbb]6[Prbb][Pexp][Plbb][Pbeg]log[Psub][Plbb][var1][Prbb][Pbeg]log[Psub][Plbb][var2][Prbb][Plsb]69[Prsb][Prbb],[Pbeg]tan[Plbb][Pbeg]frac[Plbb]1[Prbb][Plbb]3[Prbb][Prbb][Pbgr][Plbb]6[Prbb][Pexp][Plbb][Pbeg]log[Psub][Plbb][var1][Prbb][Plsb]69[Prsb][Prbb]
[Pbeg]tan[Plbb][Pbeg]tan[Plbb]1[Prbb][Prbb][Ples][Pbeg]sin[Plbb]1[Prbb],[Pbeg]tan[Plbb]1[Pmin][var1][Prbb][Ples][Pbeg]sin[Plbb]1[Prbb]
16729[Pbeg]leq[Pspa][Pbeg]sqrt[Plbb]9[Prbb],16729[Pbeg]leq[Pspa][Pbeg]sqrt[Plbb]9[Prbb]
[Pbeg]sqrt[Plbb]9[Prbb][Pbeg]leq[Pspa][Pbeg]cos[Plbb][Pbeg]log[Psub][Plbb][var1][Prbb][Pbeg]pi[Pspa][Prbb],[Pbeg]sqrt[Plbb]9[Prbb][Pbeg]leq[Pspa][Pbeg]cos[Plbb][Pbeg]log[Psub][Plbb][var1][Prbb][Pbeg]pi[Prbb]
[Pbeg]tan[Plbb][var1][Prbb][Ples][Pbeg]sin[Plbb][var1][Prbb],[Pbeg]tan[Plbb][var1][Prbb][Ples][Pbeg]sin[Plbb][var1][Pmin][var2][Prbb]
[Pbeg]tan[Plbb][var1][Prbb][Pbgr][Pbeg]cos[Plbb][Pbeg]tan[Plbb][var1][Prbb][Prbb],[Pbeg]tan[Plbb][var1][Prbb][Pbgr][Pbeg]cos[Plbb][Pbeg]tan[Prbb][Prbb]
[Pbeg]frac[Plbb]1[Prbb][Plbb][Plbb][var2][Prbb][Pexp][Plbb][var1][Prbb][Prbb][Ples][Plsb][Plbb]1[Prbb][Pexp][Plbb]3[Prbb][Pmin][var2][Prsb][Pbeg]frac[Plbb][Pbeg]sqrt[Plbb][var1][Prbb][Prbb][Plbb]3[Prbb],[Pbeg]frac[Plbb]1[Prbb][Plbb][Plbb][var2][Prbb][Pexp][Plbb][var1][Prbb][Prbb][Ples][Plsb]1[Prbb][Plsb][Plbb]3[Pplu][var2][Prsb][Prbb][Pbeg]geq[Pspa]
[Pbeg]frac[Plbb]1[Prbb][Plbb][Plbb][var2][Prbb][Pexp][Plbb][var1][Prbb][Prbb][Pbeg]leq[Pspa][Pbeg]log[Psub][Plbb]1[Prbb]4[Pbeg]frac[Plbb][var2][Prbb][Plbb]4[var1][Prbb],[Pbeg]frac[Plbb]1[Prbb][Plbb][Plbb][var2][Prbb][Pexp][Plbb][var1][Prbb][Prbb][Pbeg]leq[Pspa][Pbeg]log[Psub][Plbb]11[Prbb]4[Pbeg][var2][Pbeg]
[Pbeg]log[Psub][Plbb][Pbeg]sqrt[Plbb]4[Prbb][Prbb][Plsb][var1][Pplu][Pbeg]pi[Prsb][Pbeg]leq[Pspa][Pbeg]sin[Plbb][Pbeg]log[Psub][Plbb][var1][Prbb][var2][Prbb],[Pbeg]log[Psub][Plbb][Pbeg]sqrt[Plbb]4[Prbb][Prbb][var1][Plsb][Pbeg]cos[Plbb][Pbeg]pi[Pspa][Prbb][Prsb][Pbeg]leq[Pspa][Pbeg]sin[Plbb][Pbeg]
19995[Pbeg]leq[Pspa][Pbeg]log[Psub][Plbb][Pbeg]sqrt[Plbb]4[Prbb][Prbb][Plsb][var1][Pplu][Pbeg]pi[Prsb],19995[Pbeg]leq[Pspa][Pbeg]log[Psub][Plbb][Pbeg]sqrt[Plbb]4[Prbb][Prbb][Plsb][var1][Pplu][Pbeg]pi[Prsb]
5867[Pbeg]leq[Pspa][Pbeg]log[Psub][Plbb][var1][Prbb][Plsb][Pbeg]cos[Plbb]4[Prbb][Prsb][Pplu][Pbeg]pi,5867[Pbeg]leq[Pspa][Pbeg]log[Psub][Plbb][var1][Prbb][Plsb][Pbeg]cos[Plbb]4[Prbb][Prsb][Pplu][Pbeg]pi
11270[Pbeg]geq[Pspa][Pbeg]log[Psub][Plbb][var1][Prbb][Plsb][Pbeg]cos[Plbb]4[Prbb][Prsb][Pplu][Pbeg]pi,11270[Pbeg]geq[Pspa][Pbeg]log[Psub][Plbb][var1][Prbb][Plsb][Pbeg]cos[Plbb]4[Prbb][Prsb][Pplu][Pbeg]pi
[Pbeg]log[Psub][Plbb]1[Prbb][Pbeg]log[Psub][Plbb]2[Prbb][Pbeg]log[Psub][Plbb]1[Prbb][var1][Pbeg]leq[Pspa]1584,[Pbeg]log[Psub][Plbb]1[Prbb][Pbeg]log[Plbb][Plbb]2[Prbb]1[Pbeg]leq[Pspa]1584
[Pbeg]log[Psub][Plbb]1[Prbb][Pbeg]log[Psub][Plbb]2[Prbb][Pbeg]log[Psub][Plbb]1[Prbb][var1][Pbeg]leq[Pspa]3[var1],[Pbeg]log[Psub][Plbb]1[Prbb][Pbeg]log[Plbb][Plbb]2[Prbb]1[Pbeg]leq[Pspa]3[Pbeg]frac[Plbb][var1][Prbb][Plbb]3[var2][Prbb]
[Pbeg]frac[Plbb]0[Prbb][Plbb][var1][Prbb][Pbeg]geq[Pspa]11222,[Pbeg]frac[Plbb]0[Prbb][Plbb]ns[Prbb][Pbeg]geq[Pspa]11222
[Pbeg]frac[Plbb]0[Prbb][Plbb][var1][Prbb][Peql]7[Pplu][Plsb][Pbeg]tan[Plbb]6[Prbb][Prsb],[Pbeg]frac[Plbb]0[Prbb][Plbb][var1][Prbb][Peql]7[Pplu][Plsb][Pbeg]tan[Plbb]6[Prbb][Prsb]
[Pbeg]sqrt[Plbb][Pbeg]frac[Plbb][Pbeg]tan[Plbb][Pbeg]pi[Prbb][Prbb][Plbb]02[Prbb][Prbb][Ples]165,[Pbeg]sqrt[Plbb][Pbeg]frac[Plbb][Pbeg]tan[Plbb][Pbeg]pi[Prbb][Prbb][Plbb]02[Prbb][Prbb][Ples]165
[Pbeg]sqrt[Plbb][Pbeg]frac[Plbb][Pbeg]tan[Plbb][Pbeg]pi[Prbb][Prbb][Plbb]02[Prbb][Prbb][Ples][Pbeg]cos[Plbb]9[Prbb],[Pbeg]sqrt[Plbb][Pbeg]frac[Plbb][Pbeg]tan[Plbb][Pbeg]pi[Prbb][Prbb][Plbb]02[Prbb][Prbb][Ples][Pbeg]cos[Plbb]9[Prbb]
2[Pmin][Plsb][Pbeg]log[Psub][Plbb][var1][Prbb]rR[Prsb][Peql][Pbeg]cos[Plbb][Pbeg]sin[Plbb]35[Prbb][Prbb],2[Pmin][Plsb][Pbeg]log[Psub][Plbb][var1][Prbb]rR[Prsb][Peql][Pbeg]cos[Plbb][Pbeg]sin[Plbb]35[Prbb][Prbb]
15729[Pbeg]geq[Pspa]2[Pmin][Plsb][Pbeg]log[Psub][Plbb][var1][Prbb]rR[Prsb],15729[Pbeg]geq[Pspa]2[Pmin][Plsb][Pbeg]log[Psub][Plbb][var1][Prbb]rR[Prsb]
[Pbeg]frac[Plbb]5[Prbb][Plbb]7[Prbb][Ples]1107,[Pbeg]frac[Plbb]5[Prbb][Plbb]7[Prbb][Ples]1107
[Pbeg]frac[Plbb]5[Prbb][Plbb]7[Prbb][Pbeg]geq[Pspa][var2][Pplu][Plbb]4[Pplu][var1][Prbb][Pexp][Plbb]n[Prbb],[Pbeg]frac[Plbb]5[Prbb][Plbb]7[Prbb][Pbeg]geq[Pspa][var2][Pplu][Plbb]4[Pplu][var1][Prbb][Pexp][Plbb]n[Prbb]
[Plbb]1[Prbb][Pexp][Plbb][Pbeg]frac[Plbb]4[Prbb][Plbb][var1][Prbb][Prbb][Pbeg]geq[Pspa]3637,[Plbb]1[Prbb][Pexp][Plbb][Pbeg]frac[Plbb]4[Prbb][Plbb][var1][Prbb][Prbb][Pbeg]geq[Pspa]3637
10866[Pbgr][Plbb]1[Prbb][Pexp][Plbb][Pbeg]frac[Plbb]4[Prbb][Plbb][var1][Prbb][Prbb],10866[Pbgr][Plbb]1[Prbb][Pexp][Plbb][Pbeg]frac[Plbb]4[Prbb][Plbb][var1][Prbb][Prbb]
[Pbeg]cos[Plbb][Pbeg]pi[Prbb][Peql][Plbb]5[Prbb][Pexp][Plbb][var1][Prbb],[Pbeg]cos[Plbb][Pbeg]pi[Prbb][Peql][Plbb]5[Prbb][Pexp][Plbb][var1][Prbb]
17370[Peql][Pbeg]cos[Plbb][Pbeg]pi[Prbb],17370[Peql][Pbeg]cos[Plbb][Pbeg]pi[Prbb]
5049[Ples][Pbeg]frac[Plbb]6[Prbb][Plbb][Pbeg]frac[Plbb]7[Prbb][Plbb][Pbeg]frac[Plbb]4[Prbb][Plbb]3[Pplu][Pbeg]pi[Prbb][Prbb][Prbb],5049[Ples][Pbeg]frac[Plbb]6[Prbb][Plbb]7[Pplu][Pbeg]pi[Prbb][Prbb]
18542[Pbeg]leq[Pspa][Pbeg]frac[Plbb]6[Prbb][Plbb][Pbeg]frac[Plbb]7[Prbb][Plbb][Pbeg]frac[Plbb]4[Prbb][Plbb]3[Pplu][Pbeg]pi[Prbb][Prbb][Prbb],18542[Pbeg]leq[Pspa][Pbeg]frac[Plbb]7[Prbb][Plbb]6[Pplu][Pbeg]pi[Prbb]
10857[Ples][Plsb]0[Pplu][var2][Prsb][Pmin][var1],10857[Ples][Plsb]0[Pplu][var2][Prsb][Pmin][var1]
[Plsb]0[Pplu][var2][Prsb][Pmin][var1][Pbeg]leq[Pspa][Plbb]3[Prbb][Pexp][Plbb]4[Pplu][Plsb]8[Pmin][var1][Prsb][Prbb],[Plsb]0[Pplu][var2][Prsb][Pmin][var1][Pbeg]leq[Pspa][Plbb]3[Prbb][Pexp][Plbb]4[Pplu][Plsb]8[Pmin][var1][Prsb][Prbb]
[Pbeg]frac[Plbb]5[Prbb][Plbb]7[Plsb]6[Pplu][var1][Prsb][Prbb][Ples][Pbeg]sin[Plbb][Pbeg]log[Psub][Plbb][var1][Prbb][var2][Prbb],[Pbeg]frac[Plbb]5[Prbb][Plbb]7[Plsb]6[Pplu][var1][Prsb][Prbb][Ples][Pbeg]sin[Plbb][Pbeg]log[Psub][Plbb][var1][Prbb][var2][Prbb]
[Pbeg]frac[Plbb]5[Prbb][Plbb]7[Plsb]6[Pplu][var1][Prsb][Prbb][Peql][Plsb]0[var3][Prsb][Pmin][Plsb][var1][Pmin][var2][Prsb],[Pbeg]frac[Plbb]5[Prbb][Plbb]7[Plsb]6[Pplu][var1][Prsb][Prbb][Peql][Plsb]0[var3][Prsb][Pmin][Plsb][var1][Pmin][var2][Prsb]
8[Pplu][Plsb]7[var1][Prsb][Pbeg]geq[Pspa][Pbeg]frac[Plbb][Pbeg]frac[Plbb][var2][Prbb][Plbb][var3][Prbb][var1][Prbb][Plbb][var4][Prbb],8[Pplu][Plsb]7[var1][Prsb][Pbeg]geq[Pspa][Pbeg]frac[Plbb][Pbeg]log[Psub][Plbb][var2][Prbb][var3][Prbb][Plbb][var1][Prbb]
5377[Pbeg]leq[Pspa]8[Pplu][Plsb]7[var1][Prsb],5377[Pbeg]leq[Pspa]8[Pplu][Plsb]7[var1][Prsb]
19918[Ples]1[Pmin][var1],19918[Ples]1[Pmin][var1]
1[Pmin][var1][Ples][Pbeg]tan[Plbb][var1][Prbb],1[Pmin][var1][Ples][Pbeg]tan[Plbb][var1][Prbb]
[Plbb][var2][Prbb][Pexp][Plbb][var1][Prbb][Pbeg]leq[Pspa]7987,[Pbeg]frac[Plbb][var1][Prbb][Plbb][var2][Prbb][Pbeg]leq[Pspa]7987
[Plbb][var2][Prbb][Pexp][Plbb][var1][Prbb][Peql][Pbeg]tan[Plbb][Plsb]53[Prsb][var1][Prbb],[Pbeg]frac[Plbb][var1][Prbb][Plbb][var2][Prbb][Peql][Pbeg]tan[Plbb][Plsb]53[Prsb][var1][Prbb]
3[Pplu][var1][Pbgr][Pbeg]frac[Plbb]5[Prbb][Plbb][var1][Prbb],3[Pplu][var1][Pbgr][Pbeg]frac[Plbb]5[Prbb][Plbb][var1][Prbb]
8377[Pbgr]3[Pplu][var1],8377[Pbgr]3[Pplu][var1]
0[var1][Pbeg]leq[Pspa]7[Pplu][var1],0[var1][Pbeg]leq[Pspa]7[Pplu][var1]
0[var1][Ples][Pbeg]log[Psub][Plbb]2[Prbb][Plsb]9[Pplu][var1][Prsb],0[var1][Ples][Pbeg]log[Psub][Plbb]2[Prbb][Plsb]9[Pplu][var1][Prsb]
[Pbeg]frac[Plbb]5[Prbb][Plbb]4[Prbb][Peql][Pbeg]log[Psub][Plbb][var2][Prbb][var1],[Pbeg]frac[Plbb]5[Prbb][Plbb]4[Prbb][Peql][Pbeg]log[Psub][Plbb][var2][Prbb][var1]
13901[Ples][Pbeg]frac[Plbb]5[Prbb][Plbb]4[Prbb],13901[Ples][Pbeg]frac[Plbb]5[Prbb][Plbb]4[Prbb]
2236[Ples][var1][Plsb]4[var2][Prsb],2236[Ples][var1][Plsb]4[var2][Prsb]
[var1][Plsb]4[var2][Prsb][Pbgr][Pbeg]frac[Plbb]3[Prbb][Plbb]8[var1][Prbb],[var1][Plsb]4[var2][Prsb][Pbgr][Pbeg]frac[Plbb]3[Prbb][Plbb]8[var1][Prbb]
13239[Ples][Pbeg]frac[Plbb]2[var1][Prbb][Plbb]9[Pmin][var2][Prbb],13239[Ples][Pbeg]frac[Plbb]2[var1][Prbb][Plbb]9[Pmin][var2][Prbb]
18459[Ples][Pbeg]frac[Plbb]2[var1][Prbb][Plbb]9[Pmin][var2][Prbb],18459[Ples][Pbeg]frac[Plbb]2[var1][Prbb][Plbb]9[Pmin][var2][Prbb]
[Pbeg]cos[Plbb][var1][Prbb][Pbgr][Plbb][var2][Prbb][Pexp][Plbb][var1][Prbb],[Pbeg]cos[Plbb][var1][Prbb][Pbgr][Plbb][var2][Prbb][Pexp][Plbb]n[Prbb]
[Pbeg]cos[Plbb][var1][Prbb][Peql][Pbeg]frac[Plbb]8[Prbb][Plbb][var1][Prbb],[Pbeg]cos[Plbb][var1][Prbb][Peql][Pbeg]frac[Plbb]8[Prbb][Plbb]ns[Prbb]
[Pbeg]sqrt[Plbb][Pbeg]cos[Plbb]2[Prbb][Prbb][Peql]2[Plsb][Pbeg]sin[Plbb]1[Prbb][Prsb],[Pbeg]sqrt[Plbb][Pbeg]cos[Plbb]2[Prbb][Prbb][Peql]2[Plsb][Pbeg]sin[Plbb]1[Prbb][Prsb]
[Pbeg]sqrt[Plbb][Pbeg]cos[Plbb]2[Prbb][Prbb][Pbeg]leq[Pspa]6194,[Pbeg]sqrt[Plbb][Pbeg]cos[Plbb]2[Prbb][Prbb][Pbeg]leq[Pspa]6194
[Plbb][Plbb]8[Prbb][Pexp][Plbb][var2][Prbb][Pmin][Pbeg]pi[Prbb][Pexp][Plbb][Plbb]7[var1][Prbb][Pexp][Plbb][Pbeg]frac[Plbb]0[Prbb][Plbb][var3][Prbb][Prbb][Prbb][Pbeg]geq[Pspa][Pbeg]cos[Plbb]8[Prbb],[Plbb][Plbb]8[Prbb][Pexp][Plbb][var2][Pmin][Plsb]7[var1][Prsb][Prbb][Prbb][Pbeg]geq[Pspa][Pbeg]cos[Plbb]8[Pbeg]frac[Plbb]7[Prbb][Plbb]n
6124[Ples][Plbb][Plbb]8[Prbb][Pexp][Plbb][var2][Prbb][Pmin][Pbeg]pi[Prbb][Pexp][Plbb][Plbb]7[var1][Prbb][Pexp][Plbb][Pbeg]frac[Plbb]0[Prbb][Plbb][var3][Prbb][Prbb][Prbb],6124[Ples][Plbb][Plbb]8[Prbb][Pexp][Plbb][var2][Pmin][Plsb]7[var1][Prsb][Prbb][Prbb][Plbb][Pbeg]pi[Prbb][Ples][Plbb][Pbeg]frac[Plbb]0[Prbb][Plbb]
7985[Pbeg]geq[Pspa][Pbeg]frac[Plbb]0[Pplu][Plsb]0[Pmin]1[Prsb][Prbb][Plbb][var1][Prbb],7985[Pbeg]geq[Pspa][Pbeg]frac[Plbb]0[Pplu][Plsb]0[Pmin]1[Prsb][Prbb][Plbb][var1][Prbb]
[Pbeg]frac[Plbb]0[Pplu][Plsb]0[Pmin]1[Prsb][Prbb][Plbb][var1][Prbb][Pbeg]geq[Pspa]2006,[Pbeg]frac[Plbb]0[Pplu][Plsb]0[Pmin]1[Prsb][Prbb][Plbb][var1][Prbb][Pbeg]geq[Pspa]2006
14175[Pbgr][Pbeg]sqrt[Plbb]3[Prbb],14175[Pbgr][Pbeg]sqrt[Plbb]3[Prbb]
[Pbeg]sqrt[Plbb]3[Prbb][Pbgr][Pbeg]sqrt[Plbb]9[Prbb],[Pbeg]sqrt[Plbb]3[Prbb][Pbgr][Pbeg]sqrc[Plbb]9[Prbb]
7[Pplu][var1][Pbeg]leq[Pspa][Pbeg]sin[Plbb][var1][Pplu][var2][Prbb],7[Pplu][var1][Pbeg]leq[Pspa][Pbeg]sin[Plbb][var1][Pplu][var2][Prbb]
546[Peql]7[Pplu][var1],546[Peql]7[Pplu][var1]
[Plsb][Plsb]78[Prsb][Pplu][Pbeg]frac[Plbb]5[Prbb][Plbb][var1][Prbb][Prsb][var2][Pbgr][Pbeg]pi[Pspa][Pplu][Plsb][Pbeg]sin[Plbb][var1][Prbb][Prsb],[Plsb][Plsb]78[Prsb][Pplu][Pbeg]frac[Plbb]5[Prbb][Plbb][var1][Prbb][Prsb][var2][Pbgr][Pbeg]sin[Plbb][var1][Pplu][Plsb][Pbeg]pi[Pspa][var2][Prsb][Prbb]
[Plsb][Plsb]78[Prsb][Pplu][Pbeg]frac[Plbb]5[Prbb][Plbb][var1][Prbb][Prsb][var2][Ples]540,[Plsb][Plsb]78[Prsb][Pplu][Pbeg]frac[Plbb]5[Prbb][Plbb][var1][Prbb][Prsb][var2][Ples]540
[Pbeg]log[Psub][Plbb]0[Prbb]1[Pbgr][var1][Pmin][Plsb][Pbeg]cos[Plbb][Pbeg]log[Psub][Plbb]9[Prbb]1[Prbb][Prsb],[Pbeg]log[Psub][Plbb]0[Prbb]1[Pbgr][var1][Pmin][Plsb][Pbeg]cos[Plbb][Pbeg]log2009[Plbb]9[Prbb]1[Prbb][Prsb]
[Pbeg]log[Psub][Plbb]0[Prbb]1[Pbgr]8503,[Pbeg]log[Psub][Plbb]0[Prbb]1[Pbgr]8503
[Plbb]6[Prbb][Pexp][Plbb][var1][Prbb][Pmin][var2][Ples]1709,[Plbb]6[Prbb][Pexp][Plbb][var1][Prbb][Pmin][var2][Ples]1709
[Plbb]6[Prbb][Pexp][Plbb][var1][Prbb][Pmin][var2][Pbeg]geq[Pspa][Plsb][Pbeg]sqrt[Plbb]0[Prbb][Prsb]8,[Plbb]6[Prbb][Pexp][Plbb][var1][Prbb][Pmin][var2][Pbeg]geq[Pspa][Plsb][Pbeg]sqrt[Plbb]0[Prbb][Prsb]8
8[Pplu][Plsb][Plsb][Pbeg]tan[Plbb][var1][Pmin][var3][Prbb][Prsb][var2][Prsb][Pbeg]leq[Pspa][Plbb][var2][Prbb][Pexp][Plbb][Plbb][Pbeg]sqrt[Plbb]9[Prbb][Prbb][Pexp][Plbb][var1][Prbb][Prbb],8[Pplu][Plsb][Plsb][Pbeg]tan[Plbb][var1][Pmin][var3][Prbb][Prsb][var2][Prsb][Pbeg]leq[Pspa][Plbb][var2][Prbb][Pexp][Plbb][Plbb][Pbeg]sqrt[Plbb]9
8[Pplu][Plsb][Plsb][Pbeg]tan[Plbb][var1][Pmin][var3][Prbb][Prsb][var2][Prsb][Pbgr][Plbb][var1][Prbb][Pexp][Plbb][Plbb]6[Prbb][Pexp][Plbb]7[Prbb][Prbb],8[Pplu][Plsb][Plsb][Pbeg]tan[Plbb][var1][Pmin][var3][Prbb][Prsb][var2][Prsb][Pbgr][Plbb][var1][Prbb][Pexp][Plbb]7[Prbb]
[Plsb][Pbeg]cos[Plbb][Pbeg]pi[Prbb][Prsb]7[Ples][Pbeg]log[Psub][Plbb][var1][Prbb][Plsb]5[Pmin]4[Prsb],[Plsb][Pbeg]cos[Plbb][Pbeg]pi[Prbb][Prsb]7[Ples][Pbeg]log[Psub][Plbb][var1][Prbb][Plsb]5[Pmin]4[Prsb]
[Plsb][Pbeg]cos[Plbb][Pbeg]pi[Prbb][Prsb]7[Ples]19837,[Plsb][Pbeg]cos[Plbb][Pbeg]pi[Prbb][Prsb]7[Ples]19837
[var2][Pplu][Plsb][var3][Pplu][var1][Prsb][Ples]93,[var2][Pplu][Plsb][var3][Pplu][var1][Prsb][Ples]93
13478[Pbgr][var2][Pplu][Plsb][var3][Pplu][var1][Prsb],13478[Pbgr][var2][Pplu][Plsb][var3][Pplu][var1][Prsb]
[Plbb][Pbeg]log[Psub][Plbb][Pbeg]sin[Plbb][var2][Prbb][Prbb][Plsb][Pbeg]sin[Plbb][var1][Prbb][Prsb][Prbb][Pexp][Plbb]4[var3][Prbb][Pbeg]leq[Pspa]12671,[Plbb][Pbeg]log[Psub][Plbb][var2][Prbb][Pbeg]sin[Plbb][var1][Prbb][Prbb][Pexp][Plbb]4[var3][Prbb][Pbeg]leq[Pspa]12671
2434[Ples][Plbb][Pbeg]log[Psub][Plbb][Pbeg]sin[Plbb][var2][Prbb][Prbb][Plsb][Pbeg]sin[Plbb][var1][Prbb][Prsb][Prbb][Pexp][Plbb]4[var3][Prbb],2434[Ples][Pbeg]log[Psub][Plbb][Plbb][var2][Prbb][Pexp][Plbb][Pbeg]sin[Plbb][var1][Prbb][Prbb][Prbb][Plsb][Pbeg]tan[Plbb]4[var3][Prbb][Prsb]
[Pbeg]sin[Plbb][var1][Prbb][Pbeg]geq[Pspa][Plsb][var3][Pmin][var1][Prsb][Pmin][Plsb]8[Pplu][var2][Prsb],[Pbeg]sin[Plbb][var1][Prbb][Pbeg]geq[Pspa][Plsb][var3][Pmin][var1][Prsb][Pmin][Plsb]8[Pplu][var2][Prsb]
4735[Pbeg]geq[Pspa][Pbeg]sin[Plbb][var1][Prbb],4735[Pbeg]geq[Pspa][Pbeg]sin[Plbb][var1][Prbb]
[Plbb]1[Prbb][Pexp][Plbb][Pbeg]log[Psub][Plbb][Pbeg]pi[Prbb][var1][Prbb][Pbgr][Plsb]2[Pplu]8[Prsb][Pplu][Pbeg]frac[Plbb]3[Prbb][Plbb]7[Prbb],[Plbb]1[Prbb][Pexp][Plbb][Pbeg]log[Psub][Plbb][Pbeg]pi[Prbb][var1][Prbb][Pbgr][Plsb]2[Pplu]8[Prsb][Pplu][Pbeg]frac[Plbb]3[Prbb][Plbb]7[Prbb]
[Plbb]1[Prbb][Pexp][Plbb][Pbeg]log[Psub][Plbb][Pbeg]pi[Prbb][var1][Prbb][Pbgr]3[Pmin][Plsb][var2][Pplu][var1][Prsb],[Plbb]1[Prbb][Pexp][Plbb][Pbeg]log[Psub][Plbb][Pbeg]pi[Prbb][var1][Prbb][Pbgr]3[Pmin][Plsb][var2][Pplu][var1][Prsb]
4351[Pbeg]geq[Pspa]5[Pplu][Plsb][Pbeg]log[Psub][Plbb][var2][Prbb][var4][Pmin][Plbb][var1][Prbb][Pexp][Plbb][var3][Prbb][Prsb],4351[Pbeg]geq[Pspa]5[Pplu][Plsb][Pbeg]log[Psub][Plbb][var2][Prbb][var4][Pmin][Plbb][var1][Prbb][Pexp][Plbb][var3][Prbb][Prsb]
5[Pplu][Plsb][Pbeg]log[Psub][Plbb][var2][Prbb][var4][Pmin][Plbb][var1][Prbb][Pexp][Plbb][var3][Prbb][Prsb][Pbeg]geq[Pspa]8793,5[Pplu][Plsb][Pbeg]log[Psub][Plbb][var2][Prbb][var4][Pmin][Plbb][var1][Prbb][Pexp][Plbb][var3][Prbb][Prsb][Pbeg]geq[Pspa]8793
